profileNum,ageEstimate,companyName,connectionsCount,country,endDate,followable,followersCount,genderEstimate,hasPicture,isPremium,posLocation,posTitle,startDate,posDuration
452.0,33.0,Allphones,500.0,au,2011-06-01,1.0,1030.0,male,8b37eced-3955-4b47-b713-2b64571ebcad-3.jpg,0.0,"Marrickville, Sydney, NSW",Sales Representative,2009-07-01,22.998418858703463
454.0,33.0,Blue Sky Design Group Pty Ltd,500.0,au,2010-04-01,1.0,1030.0,male,8b37eced-3955-4b47-b713-2b64571ebcad-3.jpg,0.0,"Mascot, Sydney, NSW",Design Intern,2010-04-01,0.0
455.0,33.0,Salmat,500.0,au,2009-07-01,1.0,1030.0,male,8b37eced-3955-4b47-b713-2b64571ebcad-3.jpg,0.0,"Surry hills, Sydney, Australia",Telstra Bigpond campaign,2007-01-01,29.963654284482228
457.0,51.0,Dimension Data,500.0,au,2016-11-01,1.0,881.0,male,QIyXVVH583kfmK-SzpRfCt5OHbc5Qo_FfRE44fUclzA.jpg,0.0,1 William Street,Senior Project Manager - Network & AV implementation - 1 William Street,2016-05-01,6.045298671430625
458.0,51.0,Department of Agriculture and Fisheries (Queensland),500.0,au,2016-05-01,1.0,881.0,male,QIyXVVH583kfmK-SzpRfCt5OHbc5Qo_FfRE44fUclzA.jpg,0.0,Brisbane,Senior Project Manager,2015-04-01,13.010534097209389
460.0,51.0,Department of Agriculture and Fisheries (Queensland),500.0,au,2014-09-01,1.0,881.0,male,QIyXVVH583kfmK-SzpRfCt5OHbc5Qo_FfRE44fUclzA.jpg,0.0,"Brisbane, Australia",Senior Project Manager,2014-07-01,2.0370028131994498
461.0,51.0,Brisbane City Council,500.0,au,2014-03-01,1.0,881.0,male,QIyXVVH583kfmK-SzpRfCt5OHbc5Qo_FfRE44fUclzA.jpg,0.0,"Brisbane, Australia",Hastus Bus system implementation Project Manager,2013-12-01,2.9569395675475882
463.0,51.0,Brisbane City Council,500.0,au,2013-11-01,1.0,881.0,male,QIyXVVH583kfmK-SzpRfCt5OHbc5Qo_FfRE44fUclzA.jpg,0.0,"Brisbane, Australia","Service Delivery, Project Delivery Manager",2013-10-01,1.0185014065997249
464.0,51.0,Brisbane City Council,500.0,au,2013-10-01,1.0,881.0,male,QIyXVVH583kfmK-SzpRfCt5OHbc5Qo_FfRE44fUclzA.jpg,0.0,"Brisbane, Australia","SAP Release 1, Cutover PM",2013-07-01,3.0226493357153124
466.0,51.0,Rio Tinto Alcan,500.0,au,2012-04-01,1.0,881.0,male,QIyXVVH583kfmK-SzpRfCt5OHbc5Qo_FfRE44fUclzA.jpg,0.0,Brisbane,NG SOE Infrastructure Readiness Stream Lead,2012-01-01,2.9897944516314503
475.0,36.0,University of Adelaide,181.0,au,2015-02-01,1.0,181.0,female,f8d7f83b-7529-4136-83c7-dde38f5b7df3-3.jpg,0.0,"South Australia Area, Australia",Post-Doctoral Research Fellow,2013-05-01,21.059980697755602
476.0,36.0,Murdoch University,181.0,au,2013-03-01,1.0,181.0,female,f8d7f83b-7529-4136-83c7-dde38f5b7df3-3.jpg,0.0,Separation Science and Metabolomics Laboratory,Research Officer,2012-09-01,5.946734019179039
479.0,37.0,Westpac Group,500.0,au,2016-01-01,1.0,1400.0,female,6S9A0z991rnM2-2QIgDPtxGQbdXF6IyRr-NeWfr_01U.jpg,1.0,Sydney,Head of Change Delivery Practice,2015-11-01,2.0041479291155877
481.0,37.0,Qantas,500.0,au,2014-06-01,1.0,1400.0,female,6S9A0z991rnM2-2QIgDPtxGQbdXF6IyRr-NeWfr_01U.jpg,1.0,"Mascot, Sydney",Change Director- Enterprise Business Change,2013-05-01,13.010534097209389
482.0,37.0,Qantas,500.0,au,2013-05-01,1.0,1400.0,female,6S9A0z991rnM2-2QIgDPtxGQbdXF6IyRr-NeWfr_01U.jpg,1.0,Sydney,Change Director - Workplace Transformation,2011-05-01,24.016920265303188
485.0,37.0,Amazon Web Services,500.0,au,2017-07-01,1.0,549.0,male,JTKUSLxA2b2_CCAPicNE4Le9GWOwYqKkdpe5Ww-2Pss.jpg,0.0,"Sydney, Australia",Technical Account Manager,2016-02-01,16.95312018727284
487.0,37.0,Amazon Web Services,500.0,au,2015-04-01,1.0,549.0,male,JTKUSLxA2b2_CCAPicNE4Le9GWOwYqKkdpe5Ww-2Pss.jpg,0.0,"Sydney Area, Australia",Cloud Support Engineer,2013-12-01,15.967473664756977
488.0,37.0,David Jones,500.0,au,2013-12-01,1.0,549.0,male,JTKUSLxA2b2_CCAPicNE4Le9GWOwYqKkdpe5Ww-2Pss.jpg,0.0,"Sydney Area, Australia",IT Manager - Servers,2012-12-01,11.992032690609664
490.0,37.0,David Jones,500.0,au,2012-03-01,1.0,549.0,male,JTKUSLxA2b2_CCAPicNE4Le9GWOwYqKkdpe5Ww-2Pss.jpg,0.0,"Level 9, 65 - 77 Market Street Sydney, NSW 2000",Systems Administrator,2008-02-01,48.95377728495452
491.0,37.0,Bravura Solutions,500.0,au,2008-02-01,1.0,549.0,male,JTKUSLxA2b2_CCAPicNE4Le9GWOwYqKkdpe5Ww-2Pss.jpg,0.0,"Level 2, 345 George Street, Sydney NSW 2000",Systems Engineer,2007-12-01,2.0370028131994498
493.0,37.0,CSC,500.0,au,2007-02-01,1.0,549.0,male,JTKUSLxA2b2_CCAPicNE4Le9GWOwYqKkdpe5Ww-2Pss.jpg,0.0,"26 Talavera Road Macquarie Park, NSW 2113 Australia",Customer Service Analyst,2006-08-01,6.045298671430625
496.0,40.0,JLL's Hotels & Hospitality Group,500.0,au,2008-08-01,1.0,2764.0,female,63c25565-ea96-4b87-aec2-f966a1c34789-3.jpg,0.0,"Sydney, Australia","Financial Controller, Asia Pacific",2006-07-01,25.035421671902913
499.0,45.0,Aurecon,500.0,au,2016-08-01,1.0,1588.0,female,7Gn-HmqKk64Yd4rOHczaZ6RlcJmgSM0fvUBV0PPMjL4.jpg,0.0,"Brisbane City, Australia","Project Support and Bid Coordinator, EA to Project Delivery Support Services Manager",2007-12-01,104.01856300950739
500.0,45.0,Aurecon,500.0,au,2011-11-01,1.0,1588.0,female,7Gn-HmqKk64Yd4rOHczaZ6RlcJmgSM0fvUBV0PPMjL4.jpg,0.0,"Spring Hill, Brisbane",Executive Assistant,2007-12-01,47.01533912400665
502.0,45.0,Ray White,500.0,au,2005-06-01,1.0,1588.0,female,7Gn-HmqKk64Yd4rOHczaZ6RlcJmgSM0fvUBV0PPMjL4.jpg,0.0,"Brisbane, Australia",Executive Assistant,2004-09-01,8.969383354894351
505.0,45.0,SRK Consulting,500.0,au,2001-08-01,1.0,1588.0,female,7Gn-HmqKk64Yd4rOHczaZ6RlcJmgSM0fvUBV0PPMjL4.jpg,0.0,"Brisbane, Australia",Marketing Coordinator Australasia,1999-11-01,20.994270929587877
506.0,45.0,SRK Consulting,500.0,au,1999-11-01,1.0,1588.0,female,7Gn-HmqKk64Yd4rOHczaZ6RlcJmgSM0fvUBV0PPMjL4.jpg,0.0,"Brisbane, Australia",Personal Assistant,1998-09-01,13.996180619725251
515.0,37.0,Pensar Infrastructure,500.0,au,2016-09-01,1.0,2418.0,male,b9f81a8a-5875-41a1-bdc1-d166a34f15af-3.jpg,0.0,"Cairns, Australia",North Queensland Regional Manager,2014-11-01,22.012772336187602
517.0,37.0,Pensar Infrastructure,500.0,au,2011-11-01,1.0,2418.0,male,b9f81a8a-5875-41a1-bdc1-d166a34f15af-3.jpg,0.0,"Brisbane, Australia",Project Engineer,2007-04-01,55.031930840469
520.0,34.0,Butterfly | Digital agency,449.0,au,2015-05-01,1.0,450.0,male,9ba0861d-b84e-4ff5-bd5b-a22da43f9053-3.jpg,0.0,"Melbourne, Australia",Digital Producer,2011-04-01,48.98663216903838
523.0,31.0,Infocus (Australia),500.0,au,2013-02-01,1.0,685.0,male,eccc3fa2-4c92-4231-9b0c-6bb82d7dda8c-3.jpg,1.0,"Brisbane, Australia",Learning and Development Consultant,2012-09-01,5.0267972648309
524.0,31.0,Infocus (Australia),500.0,au,2013-02-01,1.0,685.0,male,eccc3fa2-4c92-4231-9b0c-6bb82d7dda8c-3.jpg,1.0,"Brisbane, Australia",Business Services Team Leader,2010-07-01,31.08072034333354
526.0,31.0,Matrix Planning Solutions Limited,500.0,au,2008-12-01,1.0,685.0,male,eccc3fa2-4c92-4231-9b0c-6bb82d7dda8c-3.jpg,1.0,"Brisbane, Australia",Senior Para-planner & Authorised Representative,2005-01-01,46.98248423992279
539.0,33.0,Abbott Risk Consulting (ARC) Ltd,500.0,au,2017-05-01,1.0,514.0,male,82f8817c-3c88-432f-93f7-f33baac28d8e-3.jpg,0.0,"Melbourne, Australia",Senior Consultant / Consultant,2013-12-01,40.97004045257603
541.0,33.0,Monash University,500.0,au,2013-08-01,1.0,514.0,male,82f8817c-3c88-432f-93f7-f33baac28d8e-3.jpg,0.0,Clayton,PhD Candidate,2009-01-01,54.96622107230128
545.0,45.0,Canoniq,500.0,au,2017-02-01,1.0,1245.0,male,y5fza3hqz1aI48wUrG1klXZ8Ne_kvMESt04OI4S_UrI.jpg,0.0,"Sydney, Australia",CEO and Founder,2009-11-01,87.03258793815068
548.0,45.0,Absolutely Training,500.0,au,2005-05-01,1.0,1245.0,male,y5fza3hqz1aI48wUrG1klXZ8Ne_kvMESt04OI4S_UrI.jpg,0.0,"London, United Kingdom",Senior Developer,2004-08-01,8.969383354894351
557.0,45.0,Plaut IT Australia,500.0,au,2014-12-01,1.0,619.0,male,kqDVsqo8QpXPLWlTtkxXBusrl9S4rsEg1uq0rTgzuT4.jpg,0.0,"Canberra, Australia",National Solution Lead - GRC,2009-01-01,70.96654962114212
566.0,40.0,IAG,500.0,au,2006-04-01,1.0,824.0,female,p_2_000_260_0f3_1d180f3.jpg,0.0,Sydney,"Snr Consultant, Project Assurance",2004-05-01,22.998418858703463
568.0,40.0,Deloitte Australia,500.0,au,1999-12-01,1.0,824.0,female,p_2_000_260_0f3_1d180f3.jpg,0.0,"Sydney, Australia",Enterprise Risk Services,1997-01-01,34.95759666522927
569.0,38.0,Vodafone,500.0,au,2018-04-01,1.0,819.0,female,f3_7r80ER88wHI8A7RVItAQrCq0a9mCW1N41Zg9qbis.jpg,0.0,"Sydney, Australia",Strategy Manager,2015-11-01,28.978007761966364
589.0,29.0,SLM Corporate,469.0,au,2018-06-01,1.0,469.0,male,TuQctI7nDiPRFUg7RekN8e-vkLH4QFZgYQiT7yFyrVo.jpg,0.0,"Melbourne, Australia",Analyst,2017-01-01,16.95312018727284
590.0,29.0,National Australia Bank,469.0,au,2017-01-01,1.0,469.0,male,TuQctI7nDiPRFUg7RekN8e-vkLH4QFZgYQiT7yFyrVo.jpg,0.0,"Melbourne, Australia",Advisor - Investment Structure and Valuation,2015-10-01,15.047536910408837
592.0,29.0,Platinum Bank,469.0,au,2013-02-01,1.0,469.0,male,TuQctI7nDiPRFUg7RekN8e-vkLH4QFZgYQiT7yFyrVo.jpg,0.0,Kiev,Research Assistant,2012-05-01,9.067948007145937
595.0,29.0,Palace Entertainment,469.0,au,2011-08-01,1.0,469.0,male,TuQctI7nDiPRFUg7RekN8e-vkLH4QFZgYQiT7yFyrVo.jpg,0.0,"Destin/Fort Walton Beach, Florida Area",Cashier,2011-06-01,2.0041479291155877
599.0,29.0,SLM Corporate,469.0,au,2018-08-01,1.0,469.0,male,TuQctI7nDiPRFUg7RekN8e-vkLH4QFZgYQiT7yFyrVo.jpg,0.0,"Melbourne, Australia",Senior Analyst,2018-07-01,1.0185014065997249
607.0,27.0,UniJobs,500.0,au,2014-03-01,1.0,10090.0,male,gJTMwM_s4laD8ZtwLcTLVFyZrCqfV3Eaaa2T55zi6R0.jpg,1.0,"Melbourne, Australia",Lead Software Development Engineer,2013-07-01,7.983736832378488
608.0,27.0,Tower Systems,500.0,au,2012-08-01,1.0,10090.0,male,gJTMwM_s4laD8ZtwLcTLVFyZrCqfV3Eaaa2T55zi6R0.jpg,1.0,"Melbourne, Victoria, Australia",Senior Software Engineer,2012-03-01,5.0267972648309
611.0,27.0,Fulfilio - eCommerce Order Fulfilment,500.0,au,2018-02-01,1.0,10090.0,male,gJTMwM_s4laD8ZtwLcTLVFyZrCqfV3Eaaa2T55zi6R0.jpg,1.0,"Melbourne, Australia",Senior Software Development Engineer,2017-05-01,9.067948007145937
616.0,30.0,L'Oreal Melbourne Fashion Festival,500.0,au,2012-03-01,1.0,847.0,female,8074f437-dfc7-4698-94ef-9079035c01d6-3.jpg,0.0,Melbourne,Production Assistant and Stylist of the National Design Award,2012-01-01,1.9712930450317254
617.0,30.0,Stella McCartney,500.0,au,2010-11-01,1.0,847.0,female,8074f437-dfc7-4698-94ef-9079035c01d6-3.jpg,0.0,"London, United Kingdom; Paris, France",Public Relations,2010-08-01,3.0226493357153124
619.0,30.0,Cue Clothing Co.,500.0,au,2007-07-01,1.0,847.0,female,8074f437-dfc7-4698-94ef-9079035c01d6-3.jpg,0.0,Melbourne Central City Store,Brand Ambassador,2007-01-01,5.946734019179039
629.0,39.0,Schneider Electric,500.0,au,2016-05-01,1.0,1181.0,male,AAEAAQAAAAAAAA2cAAAAJDExYzVlZWQ5LWFlZGYtNDU2MS1iZjM0LWQ3YzgzMmY2NzdhMw.jpg,1.0,"Adelaide, Australia",Key Account Manager,2014-02-01,26.941004948766913
631.0,39.0,Paddle Australia,500.0,au,2013-04-01,1.0,1181.0,male,AAEAAQAAAAAAAA2cAAAAJDExYzVlZWQ5LWFlZGYtNDU2MS1iZjM0LWQ3YzgzMmY2NzdhMw.jpg,1.0,Australia,Canoe Polo Chairperson,2007-03-01,73.03640731842543
632.0,39.0,Schneider Electric,500.0,au,2012-01-01,1.0,1181.0,male,AAEAAQAAAAAAAA2cAAAAJDExYzVlZWQ5LWFlZGYtNDU2MS1iZjM0LWQ3YzgzMmY2NzdhMw.jpg,1.0,"Gepps Cross, Adelaide",Sales Engineer,2011-04-01,9.035093123062076
637.0,43.0,RubiKon Group,500.0,au,2013-02-01,1.0,1394.0,male,Niba6SffQYBGurlrh0E1mRCz8QKzkGewHgDzudFGpKw.jpg,0.0,"Brisbane, Australia",State Manager,2010-08-01,30.062218936733814
638.0,43.0,Suncorp Group,500.0,au,2010-08-01,1.0,1394.0,male,Niba6SffQYBGurlrh0E1mRCz8QKzkGewHgDzudFGpKw.jpg,0.0,"Brisbane, Australia",Business Optimisation and Project Manager,2007-12-01,32.000657097681675
646.0,23.0,Host/Havas Australia,500.0,au,2018-04-01,1.0,650.0,male,RwyL_OBPsXCCXvXPvuwx5Mx2CIjMVxCpp4eArkXV0a0.jpg,0.0,"Sydney, Australia",Senior Designer,2016-02-01,25.955358426251053
649.0,23.0,REBORN,500.0,au,2015-11-01,1.0,650.0,male,RwyL_OBPsXCCXvXPvuwx5Mx2CIjMVxCpp4eArkXV0a0.jpg,0.0,"Sydney, Australia",Designer,2014-06-01,17.018829955440562
664.0,48.0,BOMBARDIER,500.0,au,2016-07-01,1.0,624.0,male,e9932a48-78b9-4a60-a9c6-962a0ca1f22f-3.jpg,0.0,"Melbourne, Australia",Q6 Manager - APAC Division,2014-01-01,29.963654284482228
667.0,33.0,Transport for NSW,500.0,au,2018-06-01,1.0,524.0,male,JI5LPoQ7sZdhhK0FJAQB0dJeeLBx61PRT2SZqZ7juzU.jpg,0.0,"Sydney, Australia","QA Lead/Manager, Business Analyst",2015-05-01,37.02745436251258
668.0,33.0,Transport for NSW,500.0,au,2015-05-01,1.0,524.0,male,JI5LPoQ7sZdhhK0FJAQB0dJeeLBx61PRT2SZqZ7juzU.jpg,0.0,"Sydney, Australia",UAT Consultant,2015-03-01,2.0041479291155877
673.0,26.0,Teachers Mutual Bank Limited,500.0,au,2016-11-01,1.0,843.0,male,BMYNfa2OQTbdDJYHC4d_qZo-0u_PldmhEwJJvLsxgW0.jpg,0.0,"Sydney, Australia",Interaction Dialler and Workforce Management Administrator,2014-07-01,28.058071007618228
674.0,26.0,Teachers Mutual Bank Limited,500.0,au,2014-06-01,1.0,843.0,male,BMYNfa2OQTbdDJYHC4d_qZo-0u_PldmhEwJJvLsxgW0.jpg,0.0,"Homebush, Australia",Outbound Sales Consultant,2013-01-01,16.95312018727284
676.0,26.0,Teachers Mutual Bank Limited,500.0,au,2012-09-01,1.0,843.0,male,BMYNfa2OQTbdDJYHC4d_qZo-0u_PldmhEwJJvLsxgW0.jpg,0.0,"Lidcombe, Australia",Business Development Assistant - Temporary Secondment,2010-07-01,26.05392307850264
677.0,26.0,Teachers Mutual Bank Limited,500.0,au,2010-07-01,1.0,843.0,male,BMYNfa2OQTbdDJYHC4d_qZo-0u_PldmhEwJJvLsxgW0.jpg,0.0,"New South Wales, Australia",Member Service Officer,2010-01-01,5.946734019179039
679.0,26.0,Event Cinemas,500.0,au,2009-12-01,1.0,843.0,male,BMYNfa2OQTbdDJYHC4d_qZo-0u_PldmhEwJJvLsxgW0.jpg,0.0,"New South Wales, Australia",Duty Manager,2006-01-01,46.98248423992279
682.0,35.0,Axsys IT Pty Ltd,432.0,au,2018-05-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"Melbourne, Australia",Business Administration and Customer Service,2012-09-01,67.9439002854268
683.0,35.0,exoserv,432.0,au,2014-06-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"Melbourne, Australia",Sales Coordinator,2012-09-01,20.961416045504013
685.0,35.0,Crown Resorts,432.0,au,2013-02-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"Melbourne, Australia",Crown Hotels Certified Trainer,2010-07-01,31.08072034333354
686.0,35.0,Crown Resorts,432.0,au,2013-02-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"Melbourne, Australia",Assistant Reservations Manager,2009-10-01,40.050103698227886
688.0,35.0,Crown Resorts,432.0,au,2009-10-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"Melbourne, Australia",Hotel Duty Manager,2008-11-01,10.973531284009939
689.0,35.0,"Starwood Hotels & Resorts Worldwide, Inc.",432.0,au,2008-11-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"Four Points by Sheraton Geelong, Victoria",Property Customer Service Culture Trainer,2008-05-01,6.045298671430625
691.0,35.0,"Starwood Hotels & Resorts Worldwide, Inc.",432.0,au,2008-11-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"Four Points by Sheraton Geelong, Victoria",Front Office Manager Continued,2007-12-01,11.039241052177664
692.0,35.0,"Starwood Hotels & Resorts Worldwide, Inc.",432.0,au,2007-11-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"Four Points by Sheraton Geelong, Victoria",Assistant Front Office Manager,2007-09-01,2.0041479291155877
694.0,35.0,"Starwood Hotels & Resorts Worldwide, Inc.",432.0,au,2004-09-01,1.0,433.0,female,613726d3-b8a7-4ca5-b4cc-8d3f9f27ab8a-3.jpg,0.0,"The Westin Melbourne Victoria, Australia",Service Express Attendant ,2004-01-01,8.01659171646235
703.0,72.0,Alfred Health,500.0,au,1995-01-01,1.0,1403.0,male,9f4bd8c6-7288-4a89-9be8-edbe50f0f287-3.jpg,0.0,"The Alfred Hospital, Prahran","Visiting Specialist Physician, Subsequently Ethics Chair",1988-01-01,84.00993860243537
704.0,72.0,Austin Health,500.0,au,1995-12-01,1.0,1403.0,male,9f4bd8c6-7288-4a89-9be8-edbe50f0f287-3.jpg,0.0,"Austin Hospital, Heidelberg",Honorary Consultant Physician,1986-01-01,118.96753526766463
706.0,44.0,Engineers Without Borders Australia,500.0,au,2005-01-01,1.0,799.0,male,ccd41225-b5f3-45d8-b9b2-08c9d3b03680-3.jpg,0.0,Nepal,Team Leader,2004-09-01,4.008295858231175
707.0,44.0,Royal Australian Navy,500.0,au,2003-08-01,1.0,799.0,male,ccd41225-b5f3-45d8-b9b2-08c9d3b03680-3.jpg,0.0,"Sydney, Australia",Aircraft Engineering Officer,1998-01-01,66.95825376291094
731.0,45.0,CoreLogic Australia,500.0,au,2013-12-01,1.0,508.0,male,f28cb0c5-2367-49e5-a8c7-f3cecee60250-3.jpg,0.0,"Sydney, Australia",Senior Corporate Counsel,2007-09-01,75.00770036345716
736.0,40.0,Australian Tourism Data Warehouse (ATDW),500.0,au,2015-02-01,1.0,2497.0,female,EsE2HIqfaDo5lyM6P9anLH4UsH299AzhS2562MSOoYQ.jpg,0.0,"Brisbane, Australia",Chief Executive Officer,2004-08-01,126.03133534569498
748.0,48.0,Deakin University,500.0,au,2014-12-01,1.0,966.0,male,2a9ca61c-e2fc-4fb4-b302-485b97cf928d-3.jpg,0.0,"Melbourne, Australia",Lecturer in Exercise Physiology,2008-06-01,77.9974948150886
749.0,48.0,Trinity College Dublin,500.0,au,2008-07-01,1.0,966.0,male,2a9ca61c-e2fc-4fb4-b302-485b97cf928d-3.jpg,0.0,Ireland,Lecturer in Human Physiology,1998-09-01,117.98188874514877
751.0,29.0,IBM,500.0,au,2017-03-01,1.0,597.0,female,3aa6dff2-ba95-41ee-980d-4867af94efa9-3.jpg,0.0,"Sydney, Australia",Social Brand Strategist,2015-10-01,16.9859750713567
752.0,29.0,IBM,500.0,au,2015-10-01,1.0,597.0,female,3aa6dff2-ba95-41ee-980d-4867af94efa9-3.jpg,0.0,"Sydney Area, Australia",Field Enablement Specialist,2014-03-01,19.022977884556152
754.0,31.0,Shine Solutions Group,500.0,au,2017-10-01,1.0,627.0,male,PPQzAT9cix-T57-Qny3luK-gUiGVBu7np9BhzeBF_80.jpg,0.0,"Melbourne, Australia",AEM Technical Lead,2016-07-01,15.014682026324977
757.0,31.0,Shine Solutions Group,500.0,au,2016-07-01,1.0,627.0,male,PPQzAT9cix-T57-Qny3luK-gUiGVBu7np9BhzeBF_80.jpg,0.0,"Melbourne, Australia",Consultant,2014-06-01,25.002566787819053
763.0,46.0,Avant Mutual,271.0,au,2011-12-01,1.0,270.0,female,XdOT0k7rPA6xKRzog1uWAk8nhZ01VJmx3_Bu9q4xMD8.jpg,0.0,"Sydney, Australia","Manager, Member Services",2007-07-01,53.02778291135341
764.0,46.0,UNITED MEDICAL PROTECTION LIMITED,271.0,au,2007-06-01,1.0,270.0,female,XdOT0k7rPA6xKRzog1uWAk8nhZ01VJmx3_Bu9q4xMD8.jpg,0.0,"Sydney, Australia","Manager, Membership and Insurance",2003-10-01,43.992689788291344
766.0,46.0,Commonwealth Bank,271.0,au,2000-12-01,1.0,270.0,female,XdOT0k7rPA6xKRzog1uWAk8nhZ01VJmx3_Bu9q4xMD8.jpg,0.0,"Sydney, Australia","Operations Manager, Sydney Call Centre",1999-01-01,22.998418858703463
767.0,46.0,Commonwealth Bank,271.0,au,1999-12-01,1.0,270.0,female,XdOT0k7rPA6xKRzog1uWAk8nhZ01VJmx3_Bu9q4xMD8.jpg,0.0,"Sydney, Australia","Team Leader, Sydney Call Centre",1999-06-01,6.012443787346763
769.0,46.0,Legal & General,271.0,au,1998-01-01,1.0,270.0,female,XdOT0k7rPA6xKRzog1uWAk8nhZ01VJmx3_Bu9q4xMD8.jpg,0.0,"Sydney, Austraialia",Policy Administration Officer and VAG Clerk,1995-05-01,32.0663668658494
773.0,33.0,Exhibitions & Trade Fairs,500.0,au,2016-01-01,1.0,1503.0,male,bce1e88c-3863-4d6a-a9bf-3efeff9d1dfc-3.jpg,1.0,"Sydney, Australia",Exhibition Sales Executive - Industrial Portfolio,2015-01-01,11.992032690609664
775.0,33.0,Exhibitions & Trade Fairs,500.0,au,2013-10-01,1.0,1503.0,male,bce1e88c-3863-4d6a-a9bf-3efeff9d1dfc-3.jpg,1.0,"Brisbane, Australia",Sales and Event Coordinator,2012-10-01,11.992032690609664
776.0,33.0,Broadbeach Alliance,500.0,au,2012-08-01,1.0,1503.0,male,bce1e88c-3863-4d6a-a9bf-3efeff9d1dfc-3.jpg,1.0,Broadbeach,Events and Operations Executive,2010-03-01,29.04371753013409
784.0,45.0,Guerrilla,500.0,au,2014-12-01,1.0,4967.0,male,CYId9cU9FFbVMFOCUOcNDSvMoRGgeBLOrnUyOoKg4Ik.jpg,1.0,"Brisbane, Australia",Co-Founder / Creative Partner / Shareholder,2002-02-01,153.95798681697775
785.0,45.0,brand karma,500.0,au,2012-04-01,1.0,4967.0,male,CYId9cU9FFbVMFOCUOcNDSvMoRGgeBLOrnUyOoKg4Ik.jpg,1.0,"Sydney, Australia",Creative Strategist and Advisor,2011-03-01,13.04338898129325
787.0,36.0,Commonwealth Bank,500.0,au,2018-02-01,1.0,866.0,male,p_2_000_0e2_330_022b763.jpg,0.0,"Sydney, Australia",Solution Delivery Manager,2014-01-01,49.01948705312224
788.0,36.0,Commonwealth Bank,500.0,au,2014-01-01,1.0,866.0,male,p_2_000_0e2_330_022b763.jpg,0.0,"Sydney, Australia",Solution Delivery Team Leader,2012-01-01,24.016920265303188
797.0,34.0,General Mills,250.0,au,2015-12-01,1.0,250.0,male,a8fe78b2-e7c8-4217-a765-420f5d19ead9-3.jpg,0.0,"Melbourne, Australia",Sourcing Category Leader - Ingredients/CoPackers,2014-10-01,13.996180619725251
799.0,34.0,Henkel,250.0,au,2012-03-01,1.0,250.0,male,a8fe78b2-e7c8-4217-a765-420f5d19ead9-3.jpg,0.0,"Melbourne, Australia",Purchasing Officer,2010-07-01,20.008624407072013
800.0,34.0,Singapore Airlines,250.0,au,2010-07-01,1.0,250.0,male,a8fe78b2-e7c8-4217-a765-420f5d19ead9-3.jpg,0.0,"Auckland, New Zealand",Marketing Officer,2008-09-01,21.947062568019877
808.0,42.0,Jacobs,321.0,au,2017-06-01,1.0,320.0,male,3bcbc5ab-167d-437c-a22a-d9ef762ce1c5-3.jpg,0.0,"Melbourne, Australia",Senior Track Design Engineer,2008-02-01,111.96944495780201
820.0,49.0,Retail Directions,315.0,au,2012-03-01,1.0,315.0,male,-h4mo2lSMnE6bIMiwR0asIa7kviKjnyBZIYglzaL0pQ.jpg,0.0,"Melbourne, Australia",Solution Architect,2010-12-01,14.981827142241114
821.0,49.0,Woolworths,315.0,au,2010-10-01,1.0,315.0,male,-h4mo2lSMnE6bIMiwR0asIa7kviKjnyBZIYglzaL0pQ.jpg,0.0,South Africa,Senior Systems Analyst & Team Lead,2006-08-01,50.005133575638105
829.0,33.0,Australian Bureau of Statistics,500.0,au,2014-05-01,1.0,5029.0,female,wn41NVvJgjZkOY1LR8ttpTydiXl97upuHQR_QRmnY6g.jpg,0.0,"Sydney, Australia",Analyst,2012-01-01,27.95950635536664
830.0,33.0,Groupon,500.0,au,2012-02-01,1.0,5029.0,female,wn41NVvJgjZkOY1LR8ttpTydiXl97upuHQR_QRmnY6g.jpg,0.0,"Sydney, Australia",Verticals Research Analyst & Sales Coordinator,2011-07-01,7.06380007803035
836.0,64.0,Australian Catholic University,317.0,au,1990-12-01,1.0,318.0,male,276455a6-2c84-4ab0-a9b6-6063d20deec6-3.jpg,0.0,Strahfield,"Various roles including Area Chairperson, Professional Studies  and Program Coordinator, Middle Scho",1981-01-01,118.96753526766463
868.0,37.0,Telstra,343.0,au,2013-02-01,1.0,343.0,male,qpZ1TRNyRpt66qgtZPBW4wotg5BGvHSqiVH8RSnkB2I.jpg,0.0,"Melbourne, Australia",Technical Specialist - WRAN/LRAN,2012-06-01,8.049446600546213
